,time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,top_tier_volume_quote,top_tier_volume_base,top_tier_volume_total,cccagg_volume_quote,cccagg_volume_base,cccagg_volume_total,total_volume_quote,total_volume_base,total_volume_total,volume
356,1543968000,3961.8,3719.19,3948.44,83811.55,320944415.67,3737.53,direct,,486276946.95,901017756.57,1387294703.51,1213883627.09,1731603143.17,2945486770.26,2526882550.63,4561310652.61,7088193203.24,5057105630.83
357,1544054400,3883.43,3467.92,3737.53,159523.77,590923562.42,3485.18,direct,,593125497.71,1294230166.54,1887355664.25,1304723555.6,2075203311.37,3379926832.11,2686119293.75,4839107640.5,7525226969.11,6122373047.4
358,1544140800,3576.11,3248.0,3485.18,206088.47,699930576.16,3420.57,direct,,736223852.73,1680163563.2,2416387381.72,1480497161.81,2726444265.26,4206941427.06,3069946866.55,7307773543.7,10377720410.25,7305060176.54
359,1544227200,3602.49,3295.21,3420.57,104091.14,357548590.53,3461.07,direct,,496612563.44,937199160.08,1433811723.52,1151993787.28,1914341213.83,3066335001.11,6543006103387.29,5497210108.92,6548503313496.21,5387648034.48
360,1544313600,3718.58,3436.5,3461.07,83347.79,295321498.63,3592.84,direct,,381710040.21,796173200.29,1177883276.43,1077956875.0,1568959096.02,2646915971.02,2238132120.92,4784891784.68,7023023905.6,4699804818.45
361,1544400000,3645.49,3416.77,3592.84,81855.33,287119758.11,3467.16,direct,,367760933.1,783468147.01,1151229080.11,1075739645.58,1640727236.22,2716466881.8,2267177206.85,4227174127.13,6494351333.98,4563790983.49
362,1544486400,3483.58,3348.98,3467.16,67519.71,230671778.42,3401.02,direct,,376828968.79,708062401.01,1084891403.81,1090356434.83,1465450543.31,2555806978.14,2296685032.87,4508445882.13,6805130915.0,4534932651.77
363,1544572800,3545.37,3380.48,3401.02,74415.95,257293632.74,3485.59,direct,,350411521.37,707866374.46,1058277930.69,895324227.99,1442852800.18,2338177028.17,1896116658.15,4455084585.58,6351201243.73,34182843411.18
364,1544659200,3493.76,3272.81,3485.59,84592.04,286236674.73,3305.11,direct,,362330847.37,796014723.0,1158345537.32,934483959.01,1457606656.17,2392090615.17,2102917452.22,4309321963.83,6412239416.05,115879295171.43
365,1544745600,3333.24,3180.97,3305.11,89133.43,290985461.02,3235.48,direct,,402100277.63,857391619.98,1259491897.61,930936765.83,1507373409.3,2438310207.49,1955008538.26,4556721162.83,6511729701.09,8253716371.57
366,1544832000,3271.76,3169.53,3235.48,51317.37,165378769.6,3232.51,direct,,317266880.51,564360979.32,881627827.5,774900368.08,1084010656.11,1858911024.2,1600461247.07,3421532573.85,5021993820.92,3313610540.37
367,1544918400,3319.83,3227.4,3232.51,45102.51,148182655.41,3255.37,direct,,373318800.0,514137153.93,887455921.38,907440051.84,1092444324.08,1999884408.47,1841312698.92,3432359160.65,5273671859.57,3870265705.93
368,1545004800,3639.65,3239.06,3255.37,119831.24,412454521.38,3548.19,direct,,598274082.88,1267886264.32,1866160347.19,1263601292.66,1970987327.43,3234588620.1,2626867232.97,6108172112.86,8735039345.83,5775268011.65
369,1545091200,3727.99,3481.46,3548.19,91609.53,327807644.75,3715.85,direct,,680758806.35,1162575239.77,1843334046.12,1434882314.66,1914895223.13,3349777537.79,2987334977.97,6355666832.41,9343001810.39,6052240851.48
370,1545177600,3969.7,3693.57,3715.85,163016.15,620695447.39,3736.54,direct,,918556318.51,1772831257.95,2691387576.46,1705933889.87,2539462326.18,4245396178.69,3487925499.83,8606347024.07,12094272523.9,7807049329.62
371,1545264000,4225.52,3712.82,3736.54,180025.9,724855205.51,4137.66,direct,,1027164040.49,2151174068.18,3178338108.67,2033392845.42,3378669041.3,5412061886.73,4090118700.37,11337909387.26,15428028046.24,9445777412.78
372,1545350400,4247.71,3831.2,4137.66,128508.13,516656937.13,3898.81,direct,,872458001.2,1613364421.75,2485822422.96,1728959576.65,2322960863.78,4051920479.41,3467256374.37,8614793109.33,12082049483.71,7784271566.23
373,1545436800,4060.34,3849.23,3898.81,63672.55,250085915.72,4045.24,direct,,591750449.71,907196485.0,1498946934.71,1342452254.19,1455518977.52,2797971231.7,2773678392.39,5580503683.59,8354182035.53,5218420602.22
374,1545523200,4117.65,3972.39,4045.24,58294.45,235997621.23,4007.63,direct,,689711319.57,940599257.18,1630310616.82,1608262079.31,1560893896.52,3169155975.83,3344388836.13,5906723664.36,9251112500.49,6505255430.06
375,1545609600,4303.37,4006.6,4007.63,109869.44,459290147.24,4081.95,direct,,1044354253.46,1493900509.08,2538254762.54,1907424698.9,2192183694.34,4099608393.24,3965716881.95,7754432574.55,11720149415.67,9006812021.11
376,1545696000,4094.61,3734.85,4081.95,95683.55,367200910.64,3834.73,direct,,721162008.11,1265473708.0,1986635716.11,1420138799.36,1935180772.11,3355319571.47,2980579632.18,7195297897.99,10175877530.17,6934393912.81
377,1545782400,3923.93,3746.86,3834.73,68965.06,263439573.84,3848.78,direct,,617448575.45,956743626.5,1574192201.95,1255197348.57,1446706598.79,2701903947.36,2649379415.77,5563211237.98,8212590692.24,5446497831.21
378,1545868800,3888.92,3622.39,3848.78,81652.77,305729129.14,3646.09,direct,,557034571.85,931943411.49,1488977946.88,1183702717.43,1455567037.62,2639269755.05,2505448152.38,5176134551.3,7681582667.23,5026359773.53
379,1545955200,4007.71,3628.43,3646.09,92882.41,353705007.17,3947.86,direct,,628781820.86,1068890398.54,1697672219.4,1294981142.97,1689457038.57,2984438221.02,2726702654.67,5649322954.57,8376025609.24,5858214333.7
380,1546041600,4004.14,3774.38,3947.86,54702.16,214891355.42,3797.06,direct,,559117654.56,778900980.01,1338018634.57,1203503721.21,1295754812.74,2499258533.95,3643550028.2,4742946262.1,8386496290.3,5089052230.04
381,1546128000,3925.18,3760.8,3797.06,49797.04,191958416.81,3896.21,direct,,499017927.21,733551067.41,1232568955.66,1057934511.6,1259334242.99,2317268754.58,2291786917.79,4648264441.43,6940051359.22,4469200513.11
382,1546214400,3904.28,3701.48,3896.21,54221.49,206190463.74,3747.39,direct,,488273150.2,755475023.16,1243748173.36,996876902.94,1208242065.32,2205118930.79,2202792551.07,4324015139.38,6526807690.46,4139437182.61
383,1546300800,3938.75,3696.94,3747.39,45104.29,170598307.96,3880.15,direct,,444436649.17,651889800.15,1096326449.32,949843957.75,1036208646.86,1986052604.62,2079218071.43,3866253902.4,5945471973.84,3703583231.03
384,1546387200,3989.59,3826.29,3880.15,54034.73,210854603.84,3961.01,direct,,567619387.5,827195899.34,1394815286.83,1185367059.78,1429881553.82,2615248613.6,2545636358.29,5015302525.28,7560938843.95,5165111409.16
385,1546473600,3965.52,3778.76,3961.01,45585.19,176488072.06,3835.86,direct,,456578656.66,641759592.98,1098338249.64,995014527.36,1023466596.96,2018481124.32,2151437939.14,3840974160.35,5992412099.49,4096909759.17
386,1546560000,3901.65,3783.88,3835.86,44398.9,170507611.15,3874.06,direct,,559771568.55,713203753.59,1272975283.41,1088794606.67,1220723860.42,2309518467.08,2316163138.57,4260621803.59,6576784942.16,4511669879.4
387,1546646400,3926.92,3841.13,3874.06,35766.65,139438510.18,3855.39,direct,,598710375.69,704081692.8,1302792068.49,1308284765.52,1050379453.87,2358664257.94,2743455813.48,3927277293.51,6670733106.99,4730965300.19
388,1546732800,4145.16,3829.09,3855.39,58878.99,236298043.75,4102.85,direct,,687184336.1,863978029.91,1551162366.02,1300646694.04,1331706212.19,2632352865.21,2738502251.72,4697984885.96,7436487178.7,4926675160.16
389,1546819200,4132.62,4001.35,4102.85,51541.23,209289368.14,4050.4,direct,,502730585.0,728691505.42,1231422090.42,1097533688.18,1314335803.62,2411869491.81,2364434771.36,4568661600.78,6933096331.63,4424145272.97
390,1546905600,4156.16,3990.34,4050.4,65973.5,268091045.44,4040.75,direct,,541913872.15,906234034.09,1448147946.65,1181575385.95,1404889576.3,2586464962.25,2490633444.25,4887614062.08,7378247506.33,4890953620.73
391,1546992000,4092.91,4013.0,4040.75,55130.13,223639028.92,4048.34,direct,,512342162.36,764575524.43,1276917686.78,1216571106.57,1292640184.36,2509211290.93,2586463091.25,4406311428.25,6992774519.49,4707575895.87
392,1547078400,4085.09,3631.07,4048.34,108277.01,412522198.13,3668.15,direct,,823094674.56,1184509974.35,2007604648.91,1676012399.02,1841556998.92,3517569397.94,3458785460.11,5807594709.31,9266380169.42,7156479583.89
393,1547164800,3729.69,3616.41,3668.15,63070.18,231465488.1,3669.2,direct,,487178470.3,787398358.41,1274576828.71,1162779276.76,1338928505.84,2501707745.91,2439171405.48,4546178537.44,6985349942.92,4722541240.57
394,1547251200,3692.12,3611.2,3669.2,28343.28,103912541.38,3664.38,direct,,382413487.55,451122371.46,833535859.01,1013894883.71,883809210.49,1897704094.2,2155383332.44,3193264148.32,5348647480.76,3835213102.45
395,1547337600,3675.2,3528.24,3664.38,45682.73,164125048.97,3551.24,direct,,465510069.42,523823703.02,989333772.44,1019421582.32,907729331.31,1927150913.63,2165269048.74,3298234747.19,5463503795.93,3865829223.32
396,1547424000,3748.88,3544.53,3551.24,56099.99,204793029.92,3703.9,direct,,592052488.23,758267111.95,1350319600.18,1267552658.21,1297278085.43,2564830743.64,2673495058.1,4362062473.35,7035557531.45,4888414146.29
397,1547510400,3724.3,3590.49,3703.9,54154.65,198582447.53,3621.24,direct,,610103618.21,682560574.82,1292664193.03,1239366637.86,1227184496.8,2466551134.66,2630188270.96,4203762950.72,6833951221.68,4619848641.31
398,1547596800,3704.37,3611.38,3621.24,53843.55,196211595.54,3643.99,direct,,538656387.36,657043719.19,1195700070.11,1121570928.14,1145775767.31,2267346695.45,2457101279.91,3970060638.62,6427161918.54,4292078140.05
399,1547683200,3695.28,3586.92,3643.99,46181.32,168287506.1,3685.3,direct,,588049464.27,682362998.52,1270412425.94,1160980095.85,1165995568.04,2326975663.89,2494966710.77,4119231397.57,6614198108.33,4390931982.72
400,1547769600,3685.39,3620.44,3685.3,32418.99,118317804.97,3648.05,direct,,504264297.02,531373576.74,1035637873.76,1028076451.09,974201720.36,2002278171.45,2251623519.85,3379964180.99,5631587700.83,3838301607.9
401,1547856000,3799.62,3643.01,3648.05,38341.35,143238228.4,3729.78,direct,,484249384.59,530064025.33,1014313409.92,1040123002.64,932658790.99,1972781793.63,2297896981.51,3326968422.23,5624865441.03,3888326159.6
402,1547942400,3754.65,3529.25,3729.78,49198.37,177628515.93,3567.73,direct,,471913065.91,602150516.47,1074063582.38,1002060083.64,965021551.94,1967081671.26,2245851392.34,3622312023.4,5868163415.74,3937319534.87
403,1548028800,3599.83,3535.19,3567.73,36101.4,129000924.6,3571.92,direct,,415930116.97,504132144.75,920062261.72,889941510.53,852145060.46,1742086570.99,2037856763.37,3104129176.55,5141985939.92,3534518032.77
404,1548115200,3635.69,3473.77,3571.92,53586.91,191355241.84,3602.04,direct,,508472179.05,628006524.82,1136478703.87,1073682719.63,1025765465.9,2099448185.53,2411257049.15,3865033008.97,6276290058.12,4156119084.33
405,1548201600,3631.15,3543.96,3602.04,37910.4,135864247.56,3572.05,direct,,539423057.57,519795607.27,1059218664.84,1107375757.0,997610303.99,2104986096.72,2489446802.67,3497622623.32,5987069425.99,3875828098.19
406,1548288000,3616.33,3546.5,3572.05,31630.57,113155246.95,3598.52,direct,,517423453.98,465760509.93,983183927.92,1163014207.29,918475413.25,2081489620.55,2665706031.91,3128831849.43,5794537881.34,3808782927.02
407,1548374400,3607.43,3539.41,3598.52,32679.69,116674680.78,3582.89,direct,,459520332.35,461498660.89,921018993.24,1071117648.93,914811206.37,1985928855.3,2468752805.81,3340024768.73,5808777574.54,3831341816.67
408,1548460800,3676.4,3578.62,3582.89,29201.1,105927045.55,3596.5,direct,,436091629.43,451630667.33,887722296.75,976159404.56,851943559.49,1828102928.08,2329174680.9,3166760904.49,5495935585.39,3482096701.67
409,1548547200,3605.99,3511.29,3596.5,26261.48,93766117.67,3565.08,direct,,529548391.36,445828726.45,975377153.46,1175756788.6,898769787.49,2074526611.75,2693741542.31,3338394673.41,6032136215.72,4004751155.92
410,1548633600,3567.56,3402.56,3565.08,59700.11,206309738.62,3453.42,direct,,631539416.78,812233885.6,1443773302.38,1366444252.68,1358829668.78,2725273921.46,3081637407.78,5155302327.59,8236939735.38,5475592804.5
411,1548720000,3463.2,3369.19,3453.42,46304.1,158106687.0,3418.25,direct,,464669726.67,617105183.94,1081774910.62,1120658529.84,1037816865.09,2158475394.93,2539023014.58,4138483478.8,6677506459.2,4201079327.36
412,1548806400,3488.91,3395.94,3418.25,42399.63,146422486.1,3467.21,direct,,507988599.63,577933805.82,1085922405.45,1146155436.34,1064853557.16,2211009028.18,2644626597.41,4237427297.83,6882053895.24,4316311456.8
413,1548892800,3499.78,3422.83,3467.21,37365.7,128773893.15,3434.13,direct,,441590174.97,511298240.53,952888415.49,992775766.76,924853826.55,1917629593.31,2334906402.61,3520194723.73,5855101126.33,3872708339.93
414,1548979200,3478.55,3398.96,3434.13,41976.43,144476056.44,3461.63,direct,,409148050.18,564418321.49,973566371.66,949703729.11,930951767.85,1880655496.96,2164430958.74,3617918994.4,5782349953.14,3654450510.43
415,1549065600,3519.14,3441.21,3461.63,27103.48,94144187.11,3508.68,direct,,356847843.32,412659047.7,769506855.94,843555371.95,760578072.33,1604133444.29,1974631456.28,3236845964.34,5211477385.54,3174886394.74
416,1549152000,3514.43,3424.42,3508.68,23044.88,79591219.11,3449.62,direct,,399054559.82,409452404.43,808506998.75,899652754.9,784190109.92,1683842864.82,2126949934.45,3152962131.96,5279912100.9,3144020026.99
417,1549238400,3470.8,3429.21,3449.62,23959.61,82280894.52,3431.24,direct,,482443323.97,447868331.17,930311655.14,1037034542.23,842193260.14,1879227802.37,2337580287.36,3127579171.61,5465159458.97,3431191070.52
418,1549324800,3447.88,3415.67,3431.24,24459.49,84042727.18,3447.66,direct,,546042528.35,418461387.38,964503881.25,1036788899.87,766983302.66,1803772168.05,2308555652.79,2852258150.87,5160813803.66,3429693243.92
419,1549411200,3459.33,3362.24,3447.66,44281.79,150408587.85,3394.89,direct,,498843371.26,558280426.4,1057123763.71,1015113968.99,989113592.85,2004227561.84,2296331264.35,3485799247.09,5782130511.44,3802964027.58
420,1549497600,3406.54,3369.1,3394.89,28811.35,97390901.92,3375.33,direct,,435373791.97,403319531.83,838693323.8,886586184.95,735236218.99,1621822403.94,2101254412.15,2637485089.72,4738739501.87,3034759608.04
421,1549584000,3735.1,3363.32,3375.33,89444.22,317023029.42,3660.03,direct,,747010768.79,969284280.89,1716295086.28,1492837737.47,1590029980.53,3082867718.0,3481738702.41,5462920517.67,8944659220.08,5860792570.09
422,1549670400,3673.71,3616.11,3660.03,25880.75,94200588.34,3652.26,direct,,551915323.91,495922489.33,1047837813.23,1256609212.42,902342366.39,2158951578.81,2869305520.73,3495258144.55,6364563701.8,4304676790.21
423,1549756800,3689.32,3611.46,3652.26,30046.26,109365095.98,3685.14,direct,,613515078.89,463135939.43,1076651018.32,1309536536.14,922568792.22,2232105328.36,3132876222.67,3519059916.2,6651936138.87,4505982529.35
424,1549843200,3688.59,3608.18,3685.14,40461.58,146354074.39,3611.34,direct,,557702197.5,517569845.55,1075272043.05,1293538940.83,1038544065.21,2332083006.04,2925333284.37,3894329658.28,6819662942.65,4660257928.27
425,1549929600,3648.67,3574.22,3611.34,45717.05,164816438.53,3617.41,direct,,530814619.55,572334130.14,1103148749.69,1249069353.58,1077403461.85,2326472815.43,2758027260.07,3823752383.99,6581779644.06,4704475274.56
426,1550016000,3655.89,3590.01,3617.41,40664.15,146822348.57,3605.87,direct,,484487974.54,523033462.79,1007521437.33,1202522704.12,1079771461.23,2282294201.41,2739804679.25,3821358954.72,6561163633.97,4725634345.69
427,1550102400,3619.7,3567.39,3605.87,32779.35,117804856.32,3588.72,direct,,410636917.44,460045517.22,870682434.67,1097626735.44,929704282.26,2027331017.7,2462583145.06,3379593622.26,5842176767.32,4303326453.88
428,1550188800,3640.65,3575.95,3588.72,36251.38,130398989.33,3593.49,direct,,455042488.78,479552067.0,934594555.79,1208787868.62,1106413291.36,2315201159.98,2763079846.78,3819508015.65,6582587898.37,4715601021.21
429,1550275200,3639.75,3592.04,3593.49,24003.59,86973822.79,3617.24,direct,,427424508.88,416164076.93,843588549.64,1169118337.68,957127600.1,2126245937.78,2647076047.8,3515139566.73,6162215614.53,4166344230.31
430,1550361600,3706.17,3608.18,3617.24,36849.32,134218331.16,3670.92,direct,,554018329.97,495914604.41,1049932934.38,1347833231.67,1183369554.85,2531202786.53,3070116749.07,4376223550.83,7446340299.9,5165645058.76
431,1550448000,3952.44,3661.42,3670.92,98728.99,376203280.43,3912.57,direct,,732681591.32,1154790849.05,1887472401.25,1930459651.33,2092395563.41,4022855214.74,4319198548.51,8753694079.19,13072892666.82,8370886704.48
432,1550534400,4010.91,3882.52,3912.57,74127.62,292137057.43,3924.24,direct,,730613786.69,946158358.83,1676772145.52,1961414657.1,1941289388.47,3902704045.58,4382369120.02,7695886987.14,12078256107.16,8351808123.91
433,1550620800,3992.31,3898.91,3924.24,53048.95,209282292.49,3974.05,direct,,697024605.18,767427364.84,1464451970.02,1727474151.35,1604623509.15,3332097660.5,3874960639.9,6144492826.81,10019453466.71,7310423102.45
434,1550707200,4026.54,3900.28,3974.05,47433.87,187314178.85,3937.04,direct,,597543655.44,731286400.32,1328830055.76,1506849815.48,1448037524.55,2954887340.03,3402546268.49,5287885511.0,8690431779.49,6302797729.62
435,1550793600,3996.15,3917.66,3937.04,43006.55,170405341.81,3983.53,direct,,561644348.02,694414845.22,1256059193.24,1501631309.46,1346143776.38,2847775125.67,3417956377.66,5225028634.22,8642985011.88,5803416714.88
436,1550880000,4192.39,3948.48,3983.53,57002.5,231174632.28,4149.09,direct,,670660816.18,879611436.54,1550272252.73,1839915122.25,1748186127.73,3588101291.46,4583787088.97,6655686836.64,11239473884.13,7477226987.18
437,1550966400,4221.62,3755.38,4149.09,80391.72,319071544.94,3771.62,direct,,997622342.89,1309603998.09,2307226378.7,2157566913.02,2030877782.34,4188444695.37,4935158735.41,8229872925.48,13165031698.61,9574300177.89
438,1551052800,3885.06,3771.53,3771.62,48406.42,185036583.31,3845.51,direct,,870393887.05,884151429.81,1754545355.32,2022244842.61,1616088998.33,3638333840.94,4371293546.02,5924897929.1,10296191513.58,7779197044.38
439,1551139200,3852.66,3791.9,3845.51,33253.08,126868886.89,3817.88,direct,,841798787.1,673258321.78,1515057108.88,1812826283.62,1281782082.9,3094608366.51,4007660629.83,4789208269.11,8796868898.94,6437304293.47
440,1551225600,3851.84,3699.53,3817.88,46011.1,175069054.72,3830.72,direct,,766810813.43,739719808.36,1506530621.79,1751563277.81,1478792148.43,3230355426.24,3896494611.62,5295897424.78,9192392036.4,6629781901.5
441,1551312000,3909.86,3798.0,3830.72,44353.45,170646670.66,3823.37,direct,,714018897.31,763350961.05,1477369858.36,1613045163.27,1541118665.12,3154163790.15,3670973912.83,5565092018.8,9236065893.4,6506603457.49
